grid_id,center_lat,center_lon,min_lat,max_lat,min_lon,max_lon
VN_8.49_103.48,8.495,103.485,8.45,8.54,103.44,103.53
VN_8.49_103.58,8.495,103.575,8.45,8.54,103.53,103.62
VN_8.49_103.67,8.495,103.665,8.45,8.54,103.62,103.71
VN_8.49_103.75,8.495,103.755,8.45,8.54,103.71,103.8
VN_8.49_103.84,8.495,103.845,8.45,8.54,103.8,103.89
VN_8.49_103.94,8.495,103.935,8.45,8.54,103.89,103.98
VN_8.49_104.03,8.495,104.025,8.45,8.54,103.98,104.07
VN_8.49_104.11,8.495,104.115,8.45,8.54,104.07,104.16
VN_8.49_104.20,8.495,104.205,8.45,8.54,104.16,104.25
VN_8.49_104.30,8.495,104.295,8.45,8.54,104.25,104.34
VN_8.49_104.39,8.495,104.385,8.45,8.54,104.34,104.43
VN_8.49_104.47,8.495,104.475,8.45,8.54,104.43,104.52
VN_8.49_104.56,8.495,104.565,8.45,8.54,104.52,104.61
VN_8.49_104.66,8.495,104.655,8.45,8.54,104.61,104.7
VN_8.49_104.75,8.495,104.745,8.45,8.54,104.7,104.79
VN_8.49_104.83,8.495,104.835,8.45,8.54,104.79,104.88
VN_8.49_104.92,8.495,104.925,8.45,8.54,104.88,104.97
VN_8.49_105.02,8.495,105.015,8.45,8.54,104.97,105.06
VN_8.49_105.11,8.495,105.105,8.45,8.54,105.06,105.15
VN_8.49_105.19,8.495,105.195,8.45,8.54,105.15,105.24
VN_8.49_105.28,8.495,105.285,8.45,8.54,105.24,105.33
VN_8.49_105.38,8.495,105.375,8.45,8.54,105.33,105.42
VN_8.49_105.47,8.495,105.465,8.45,8.54,105.42,105.51
VN_8.49_105.56,8.495,105.555,8.45,8.54,105.51,105.6
VN_8.49_105.64,8.495,105.645,8.45,8.54,105.6,105.69
VN_8.49_105.73,8.495,105.735,8.45,8.54,105.69,105.78
VN_8.49_105.83,8.495,105.825,8.45,8.54,105.78,105.87
VN_8.49_105.92,8.495,105.915,8.45,8.54,105.87,105.96
VN_8.49_106.00,8.495,106.005,8.45,8.54,105.96,106.05
VN_8.49_106.09,8.495,106.095,8.45,8.54,106.05,106.14
VN_8.49_106.19,8.495,106.185,8.45,8.54,106.14,106.23
VN_8.49_106.28,8.495,106.275,8.45,8.54,106.23,106.32
VN_8.49_106.36,8.495,106.365,8.45,8.54,106.32,106.41
VN_8.49_106.45,8.495,106.455,8.45,8.54,106.41,106.5
VN_8.49_106.55,8.495,106.545,8.45,8.54,106.5,106.59
VN_8.49_106.64,8.495,106.635,8.45,8.54,106.59,106.68
VN_8.49_106.72,8.495,106.725,8.45,8.54,106.68,106.77
VN_8.49_106.81,8.495,106.815,8.45,8.54,106.77,106.86
VN_8.49_106.91,8.495,106.905,8.45,8.54,106.86,106.95
VN_8.49_107.00,8.495,106.995,8.45,8.54,106.95,107.04
VN_8.49_107.08,8.495,107.085,8.45,8.54,107.04,107.13
VN_8.49_107.17,8.495,107.175,8.45,8.54,107.13,107.22
VN_8.49_107.27,8.495,107.265,8.45,8.54,107.22,107.31
VN_8.49_107.36,8.495,107.355,8.45,8.54,107.31,107.4
VN_8.49_107.44,8.495,107.445,8.45,8.54,107.4,107.49
VN_8.49_107.53,8.495,107.535,8.45,8.54,107.49,107.58
VN_8.49_107.62,8.495,107.625,8.45,8.54,107.58,107.67
VN_8.49_107.72,8.495,107.715,8.45,8.54,107.67,107.76
VN_8.49_107.81,8.495,107.805,8.45,8.54,107.76,107.85
VN_8.49_107.89,8.495,107.895,8.45,8.54,107.85,107.94
VN_8.49_107.98,8.495,107.985,8.45,8.54,107.94,108.03
VN_8.49_108.08,8.495,108.075,8.45,8.54,108.03,108.12
VN_8.49_108.17,8.495,108.165,8.45,8.54,108.12,108.21
VN_8.49_108.25,8.495,108.255,8.45,8.54,108.21,108.3
VN_8.49_108.34,8.495,108.345,8.45,8.54,108.3,108.39
VN_8.49_108.44,8.495,108.435,8.45,8.54,108.39,108.48
VN_8.49_108.53,8.495,108.525,8.45,8.54,108.48,108.57
VN_8.49_108.61,8.495,108.615,8.45,8.54,108.57,108.66
VN_8.49_108.70,8.495,108.705,8.45,8.54,108.66,108.75
VN_8.49_108.80,8.495,108.795,8.45,8.54,108.75,108.84
VN_8.49_108.89,8.495,108.885,8.45,8.54,108.84,108.93
VN_8.49_108.97,8.495,108.975,8.45,8.54,108.93,109.02
VN_8.49_109.06,8.495,109.065,8.45,8.54,109.02,109.11
VN_8.49_109.16,8.495,109.155,8.45,8.54,109.11,109.2
VN_8.49_109.25,8.495,109.245,8.45,8.54,109.2,109.29
VN_8.49_109.33,8.495,109.335,8.45,8.54,109.29,109.38
VN_8.49_109.42,8.495,109.425,8.45,8.54,109.38,109.47
VN_8.49_109.52,8.495,109.515,8.45,8.54,109.47,109.56
VN_8.49_109.61,8.495,109.605,8.45,8.54,109.56,109.65
VN_8.49_109.69,8.495,109.695,8.45,8.54,109.65,109.74
VN_8.49_109.78,8.495,109.785,8.45,8.54,109.74,109.83
VN_8.49_109.88,8.495,109.875,8.45,8.54,109.83,109.92
VN_8.49_109.97,8.495,109.965,8.45,8.54,109.92,110.01
VN_8.59_102.05,8.585,102.045,8.54,8.63,102.0,102.09
VN_8.59_102.14,8.585,102.135,8.54,8.63,102.09,102.18
VN_8.59_102.22,8.585,102.225,8.54,8.63,102.18,102.27
VN_8.59_102.31,8.585,102.315,8.54,8.63,102.27,102.36
VN_8.59_102.41,8.585,102.405,8.54,8.63,102.36,102.45
VN_8.59_102.50,8.585,102.495,8.54,8.63,102.45,102.54
VN_8.59_102.58,8.585,102.585,8.54,8.63,102.54,102.63
VN_8.59_102.67,8.585,102.675,8.54,8.63,102.63,102.72
VN_8.59_102.77,8.585,102.765,8.54,8.63,102.72,102.81
VN_8.59_102.86,8.585,102.855,8.54,8.63,102.81,102.9
VN_8.59_102.94,8.585,102.945,8.54,8.63,102.9,102.99
VN_8.59_103.03,8.585,103.035,8.54,8.63,102.99,103.08
VN_8.59_103.12,8.585,103.125,8.54,8.63,103.08,103.17
VN_8.59_103.22,8.585,103.215,8.54,8.63,103.17,103.26
VN_8.59_103.31,8.585,103.305,8.54,8.63,103.26,103.35
VN_8.59_103.39,8.585,103.395,8.54,8.63,103.35,103.44
VN_8.59_103.48,8.585,103.485,8.54,8.63,103.44,103.53
VN_8.59_103.58,8.585,103.575,8.54,8.63,103.53,103.62
VN_8.59_103.67,8.585,103.665,8.54,8.63,103.62,103.71
VN_8.59_103.75,8.585,103.755,8.54,8.63,103.71,103.8
VN_8.59_103.84,8.585,103.845,8.54,8.63,103.8,103.89
VN_8.59_103.94,8.585,103.935,8.54,8.63,103.89,103.98
VN_8.59_104.03,8.585,104.025,8.54,8.63,103.98,104.07
VN_8.59_104.11,8.585,104.115,8.54,8.63,104.07,104.16
VN_8.59_104.20,8.585,104.205,8.54,8.63,104.16,104.25
VN_8.59_104.30,8.585,104.295,8.54,8.63,104.25,104.34
VN_8.59_104.39,8.585,104.385,8.54,8.63,104.34,104.43
VN_8.59_104.47,8.585,104.475,8.54,8.63,104.43,104.52
VN_8.59_104.56,8.585,104.565,8.54,8.63,104.52,104.61
VN_8.59_104.66,8.585,104.655,8.54,8.63,104.61,104.7
VN_8.59_104.75,8.585,104.745,8.54,8.63,104.7,104.79
VN_8.59_104.83,8.585,104.835,8.54,8.63,104.79,104.88
VN_8.59_104.92,8.585,104.925,8.54,8.63,104.88,104.97
VN_8.59_105.02,8.585,105.015,8.54,8.63,104.97,105.06
VN_8.59_105.11,8.585,105.105,8.54,8.63,105.06,105.15
VN_8.59_105.19,8.585,105.195,8.54,8.63,105.15,105.24
VN_8.59_105.28,8.585,105.285,8.54,8.63,105.24,105.33
VN_8.59_105.38,8.585,105.375,8.54,8.63,105.33,105.42
VN_8.59_105.47,8.585,105.465,8.54,8.63,105.42,105.51
VN_8.59_105.56,8.585,105.555,8.54,8.63,105.51,105.6
VN_8.59_105.64,8.585,105.645,8.54,8.63,105.6,105.69
VN_8.59_105.73,8.585,105.735,8.54,8.63,105.69,105.78
VN_8.59_105.83,8.585,105.825,8.54,8.63,105.78,105.87
VN_8.59_105.92,8.585,105.915,8.54,8.63,105.87,105.96
VN_8.59_106.00,8.585,106.005,8.54,8.63,105.96,106.05
VN_8.59_106.09,8.585,106.095,8.54,8.63,106.05,106.14
VN_8.59_106.19,8.585,106.185,8.54,8.63,106.14,106.23
VN_8.59_106.28,8.585,106.275,8.54,8.63,106.23,106.32
VN_8.59_106.36,8.585,106.365,8.54,8.63,106.32,106.41
VN_8.59_106.45,8.585,106.455,8.54,8.63,106.41,106.5
VN_8.59_106.55,8.585,106.545,8.54,8.63,106.5,106.59
VN_8.59_106.64,8.585,106.635,8.54,8.63,106.59,106.68
VN_8.59_106.72,8.585,106.725,8.54,8.63,106.68,106.77
VN_8.59_106.81,8.585,106.815,8.54,8.63,106.77,106.86
VN_8.59_106.91,8.585,106.905,8.54,8.63,106.86,106.95
VN_8.59_107.00,8.585,106.995,8.54,8.63,106.95,107.04
VN_8.59_107.08,8.585,107.085,8.54,8.63,107.04,107.13
VN_8.59_107.17,8.585,107.175,8.54,8.63,107.13,107.22
VN_8.59_107.27,8.585,107.265,8.54,8.63,107.22,107.31
VN_8.59_107.36,8.585,107.355,8.54,8.63,107.31,107.4
VN_8.59_107.44,8.585,107.445,8.54,8.63,107.4,107.49
VN_8.59_107.53,8.585,107.535,8.54,8.63,107.49,107.58
VN_8.59_107.62,8.585,107.625,8.54,8.63,107.58,107.67
VN_8.59_107.72,8.585,107.715,8.54,8.63,107.67,107.76
VN_8.59_107.81,8.585,107.805,8.54,8.63,107.76,107.85
VN_8.59_107.89,8.585,107.895,8.54,8.63,107.85,107.94
VN_8.59_107.98,8.585,107.985,8.54,8.63,107.94,108.03
VN_8.59_108.08,8.585,108.075,8.54,8.63,108.03,108.12
VN_8.59_108.17,8.585,108.165,8.54,8.63,108.12,108.21
VN_8.59_108.25,8.585,108.255,8.54,8.63,108.21,108.3
VN_8.59_108.34,8.585,108.345,8.54,8.63,108.3,108.39
VN_8.59_108.44,8.585,108.435,8.54,8.63,108.39,108.48
VN_8.59_108.53,8.585,108.525,8.54,8.63,108.48,108.57
VN_8.59_108.61,8.585,108.615,8.54,8.63,108.57,108.66
VN_8.59_108.70,8.585,108.705,8.54,8.63,108.66,108.75
VN_8.59_108.80,8.585,108.795,8.54,8.63,108.75,108.84
VN_8.59_108.89,8.585,108.885,8.54,8.63,108.84,108.93
VN_8.59_108.97,8.585,108.975,8.54,8.63,108.93,109.02
VN_8.59_109.06,8.585,109.065,8.54,8.63,109.02,109.11
VN_8.59_109.16,8.585,109.155,8.54,8.63,109.11,109.2
VN_8.59_109.25,8.585,109.245,8.54,8.63,109.2,109.29
VN_8.59_109.33,8.585,109.335,8.54,8.63,109.29,109.38
VN_8.59_109.42,8.585,109.425,8.54,8.63,109.38,109.47
VN_8.59_109.52,8.585,109.515,8.54,8.63,109.47,109.56
VN_8.59_109.61,8.585,109.605,8.54,8.63,109.56,109.65
VN_8.59_109.69,8.585,109.695,8.54,8.63,109.65,109.74
VN_8.59_109.78,8.585,109.785,8.54,8.63,109.74,109.83
VN_8.59_109.88,8.585,109.875,8.54,8.63,109.83,109.92
VN_8.59_109.97,8.585,109.965,8.54,8.63,109.92,110.01
VN_8.68_102.05,8.675,102.045,8.63,8.72,102.0,102.09
VN_8.68_102.14,8.675,102.135,8.63,8.72,102.09,102.18
VN_8.68_102.22,8.675,102.225,8.63,8.72,102.18,102.27
VN_8.68_102.31,8.675,102.315,8.63,8.72,102.27,102.36
VN_8.68_102.41,8.675,102.405,8.63,8.72,102.36,102.45
VN_8.68_102.50,8.675,102.495,8.63,8.72,102.45,102.54
VN_8.68_102.58,8.675,102.585,8.63,8.72,102.54,102.63
VN_8.68_102.67,8.675,102.675,8.63,8.72,102.63,102.72
VN_8.68_102.77,8.675,102.765,8.63,8.72,102.72,102.81
VN_8.68_102.86,8.675,102.855,8.63,8.72,102.81,102.9
VN_8.68_102.94,8.675,102.945,8.63,8.72,102.9,102.99
VN_8.68_103.03,8.675,103.035,8.63,8.72,102.99,103.08
VN_8.68_103.12,8.675,103.125,8.63,8.72,103.08,103.17
VN_8.68_103.22,8.675,103.215,8.63,8.72,103.17,103.26
VN_8.68_103.31,8.675,103.305,8.63,8.72,103.26,103.35
VN_8.68_103.39,8.675,103.395,8.63,8.72,103.35,103.44
VN_8.68_103.48,8.675,103.485,8.63,8.72,103.44,103.53
VN_8.68_103.58,8.675,103.575,8.63,8.72,103.53,103.62
VN_8.68_103.67,8.675,103.665,8.63,8.72,103.62,103.71
VN_8.68_103.75,8.675,103.755,8.63,8.72,103.71,103.8
VN_8.68_103.84,8.675,103.845,8.63,8.72,103.8,103.89
VN_8.68_103.94,8.675,103.935,8.63,8.72,103.89,103.98
VN_8.68_104.03,8.675,104.025,8.63,8.72,103.98,104.07
VN_8.68_104.11,8.675,104.115,8.63,8.72,104.07,104.16
VN_8.68_104.20,8.675,104.205,8.63,8.72,104.16,104.25
VN_8.68_104.30,8.675,104.295,8.63,8.72,104.25,104.34
VN_8.68_104.39,8.675,104.385,8.63,8.72,104.34,104.43
VN_8.68_104.47,8.675,104.475,8.63,8.72,104.43,104.52
VN_8.68_104.56,8.675,104.565,8.63,8.72,104.52,104.61
VN_8.68_104.66,8.675,104.655,8.63,8.72,104.61,104.7
VN_8.68_104.75,8.675,104.745,8.63,8.72,104.7,104.79
VN_8.68_104.83,8.675,104.835,8.63,8.72,104.79,104.88
VN_8.68_104.92,8.675,104.925,8.63,8.72,104.88,104.97
VN_8.68_105.02,8.675,105.015,8.63,8.72,104.97,105.06
VN_8.68_105.11,8.675,105.105,8.63,8.72,105.06,105.15
VN_8.68_105.19,8.675,105.195,8.63,8.72,105.15,105.24
VN_8.68_105.28,8.675,105.285,8.63,8.72,105.24,105.33
VN_8.68_105.38,8.675,105.375,8.63,8.72,105.33,105.42
VN_8.68_105.47,8.675,105.465,8.63,8.72,105.42,105.51
VN_8.68_105.56,8.675,105.555,8.63,8.72,105.51,105.6
VN_8.68_105.64,8.675,105.645,8.63,8.72,105.6,105.69
VN_8.68_105.73,8.675,105.735,8.63,8.72,105.69,105.78
VN_8.68_105.83,8.675,105.825,8.63,8.72,105.78,105.87
VN_8.68_105.92,8.675,105.915,8.63,8.72,105.87,105.96
VN_8.68_106.00,8.675,106.005,8.63,8.72,105.96,106.05
VN_8.68_106.09,8.675,106.095,8.63,8.72,106.05,106.14
VN_8.68_106.19,8.675,106.185,8.63,8.72,106.14,106.23
VN_8.68_106.28,8.675,106.275,8.63,8.72,106.23,106.32
VN_8.68_106.36,8.675,106.365,8.63,8.72,106.32,106.41
VN_8.68_106.45,8.675,106.455,8.63,8.72,106.41,106.5
VN_8.68_106.55,8.675,106.545,8.63,8.72,106.5,106.59
VN_8.68_106.64,8.675,106.635,8.63,8.72,106.59,106.68
VN_8.68_106.72,8.675,106.725,8.63,8.72,106.68,106.77
VN_8.68_106.81,8.675,106.815,8.63,8.72,106.77,106.86
VN_8.68_106.91,8.675,106.905,8.63,8.72,106.86,106.95
VN_8.68_107.00,8.675,106.995,8.63,8.72,106.95,107.04
VN_8.68_107.08,8.675,107.085,8.63,8.72,107.04,107.13
VN_8.68_107.17,8.675,107.175,8.63,8.72,107.13,107.22
VN_8.68_107.27,8.675,107.265,8.63,8.72,107.22,107.31
VN_8.68_107.36,8.675,107.355,8.63,8.72,107.31,107.4
VN_8.68_107.44,8.675,107.445,8.63,8.72,107.4,107.49
VN_8.68_107.53,8.675,107.535,8.63,8.72,107.49,107.58
VN_8.68_107.62,8.675,107.625,8.63,8.72,107.58,107.67
VN_8.68_107.72,8.675,107.715,8.63,8.72,107.67,107.76
VN_8.68_107.81,8.675,107.805,8.63,8.72,107.76,107.85
VN_8.68_107.89,8.675,107.895,8.63,8.72,107.85,107.94
VN_8.68_107.98,8.675,107.985,8.63,8.72,107.94,108.03
VN_8.68_108.08,8.675,108.075,8.63,8.72,108.03,108.12
VN_8.68_108.17,8.675,108.165,8.63,8.72,108.12,108.21
VN_8.68_108.25,8.675,108.255,8.63,8.72,108.21,108.3
VN_8.68_108.34,8.675,108.345,8.63,8.72,108.3,108.39
VN_8.68_108.44,8.675,108.435,8.63,8.72,108.39,108.48
VN_8.68_108.53,8.675,108.525,8.63,8.72,108.48,108.57
VN_8.68_108.61,8.675,108.615,8.63,8.72,108.57,108.66
VN_8.68_108.70,8.675,108.705,8.63,8.72,108.66,108.75
VN_8.68_108.80,8.675,108.795,8.63,8.72,108.75,108.84
VN_8.68_108.89,8.675,108.885,8.63,8.72,108.84,108.93
VN_8.68_108.97,8.675,108.975,8.63,8.72,108.93,109.02
VN_8.68_109.06,8.675,109.065,8.63,8.72,109.02,109.11
VN_8.68_109.16,8.675,109.155,8.63,8.72,109.11,109.2
VN_8.68_109.25,8.675,109.245,8.63,8.72,109.2,109.29
VN_8.68_109.33,8.675,109.335,8.63,8.72,109.29,109.38
VN_8.68_109.42,8.675,109.425,8.63,8.72,109.38,109.47
VN_8.68_109.52,8.675,109.515,8.63,8.72,109.47,109.56
VN_8.68_109.61,8.675,109.605,8.63,8.72,109.56,109.65
VN_8.68_109.69,8.675,109.695,8.63,8.72,109.65,109.74
VN_8.68_109.78,8.675,109.785,8.63,8.72,109.74,109.83
VN_8.68_109.88,8.675,109.875,8.63,8.72,109.83,109.92
VN_8.68_109.97,8.675,109.965,8.63,8.72,109.92,110.01
VN_8.77_102.05,8.765,102.045,8.72,8.81,102.0,102.09
VN_8.77_102.14,8.765,102.135,8.72,8.81,102.09,102.18
VN_8.77_102.22,8.765,102.225,8.72,8.81,102.18,102.27
VN_8.77_102.31,8.765,102.315,8.72,8.81,102.27,102.36
VN_8.77_102.41,8.765,102.405,8.72,8.81,102.36,102.45
VN_8.77_102.50,8.765,102.495,8.72,8.81,102.45,102.54
VN_8.77_102.58,8.765,102.585,8.72,8.81,102.54,102.63
VN_8.77_102.67,8.765,102.675,8.72,8.81,102.63,102.72
VN_8.77_102.77,8.765,102.765,8.72,8.81,102.72,102.81
VN_8.77_102.86,8.765,102.855,8.72,8.81,102.81,102.9
VN_8.77_102.94,8.765,102.945,8.72,8.81,102.9,102.99
VN_8.77_103.03,8.765,103.035,8.72,8.81,102.99,103.08
VN_8.77_103.12,8.765,103.125,8.72,8.81,103.08,103.17
VN_8.77_103.22,8.765,103.215,8.72,8.81,103.17,103.26
VN_8.77_103.31,8.765,103.305,8.72,8.81,103.26,103.35
VN_8.77_103.39,8.765,103.395,8.72,8.81,103.35,103.44
VN_8.77_103.48,8.765,103.485,8.72,8.81,103.44,103.53
VN_8.77_103.58,8.765,103.575,8.72,8.81,103.53,103.62
VN_8.77_103.67,8.765,103.665,8.72,8.81,103.62,103.71
VN_8.77_103.75,8.765,103.755,8.72,8.81,103.71,103.8
VN_8.77_103.84,8.765,103.845,8.72,8.81,103.8,103.89
VN_8.77_103.94,8.765,103.935,8.72,8.81,103.89,103.98
VN_8.77_104.03,8.765,104.025,8.72,8.81,103.98,104.07
VN_8.77_104.11,8.765,104.115,8.72,8.81,104.07,104.16
VN_8.77_104.20,8.765,104.205,8.72,8.81,104.16,104.25
VN_8.77_104.30,8.765,104.295,8.72,8.81,104.25,104.34
VN_8.77_104.39,8.765,104.385,8.72,8.81,104.34,104.43
VN_8.77_104.47,8.765,104.475,8.72,8.81,104.43,104.52
VN_8.77_104.56,8.765,104.565,8.72,8.81,104.52,104.61
VN_8.77_104.66,8.765,104.655,8.72,8.81,104.61,104.7
VN_8.77_104.75,8.765,104.745,8.72,8.81,104.7,104.79
VN_8.77_104.83,8.765,104.835,8.72,8.81,104.79,104.88
VN_8.77_104.92,8.765,104.925,8.72,8.81,104.88,104.97
VN_8.77_105.02,8.765,105.015,8.72,8.81,104.97,105.06
VN_8.77_105.11,8.765,105.105,8.72,8.81,105.06,105.15
VN_8.77_105.19,8.765,105.195,8.72,8.81,105.15,105.24
VN_8.77_105.28,8.765,105.285,8.72,8.81,105.24,105.33
VN_8.77_105.38,8.765,105.375,8.72,8.81,105.33,105.42
VN_8.77_105.47,8.765,105.465,8.72,8.81,105.42,105.51
VN_8.77_105.56,8.765,105.555,8.72,8.81,105.51,105.6
VN_8.77_105.64,8.765,105.645,8.72,8.81,105.6,105.69
VN_8.77_105.73,8.765,105.735,8.72,8.81,105.69,105.78
VN_8.77_105.83,8.765,105.825,8.72,8.81,105.78,105.87
VN_8.77_105.92,8.765,105.915,8.72,8.81,105.87,105.96
VN_8.77_106.00,8.765,106.005,8.72,8.81,105.96,106.05
VN_8.77_106.09,8.765,106.095,8.72,8.81,106.05,106.14
VN_8.77_106.19,8.765,106.185,8.72,8.81,106.14,106.23
VN_8.77_106.28,8.765,106.275,8.72,8.81,106.23,106.32
VN_8.77_106.36,8.765,106.365,8.72,8.81,106.32,106.41
VN_8.77_106.45,8.765,106.455,8.72,8.81,106.41,106.5
VN_8.77_106.55,8.765,106.545,8.72,8.81,106.5,106.59
VN_8.77_106.64,8.765,106.635,8.72,8.81,106.59,106.68
VN_8.77_106.72,8.765,106.725,8.72,8.81,106.68,106.77
VN_8.77_106.81,8.765,106.815,8.72,8.81,106.77,106.86
VN_8.77_106.91,8.765,106.905,8.72,8.81,106.86,106.95
VN_8.77_107.00,8.765,106.995,8.72,8.81,106.95,107.04
VN_8.77_107.08,8.765,107.085,8.72,8.81,107.04,107.13
VN_8.77_107.17,8.765,107.175,8.72,8.81,107.13,107.22
VN_8.77_107.27,8.765,107.265,8.72,8.81,107.22,107.31
VN_8.77_107.36,8.765,107.355,8.72,8.81,107.31,107.4
VN_8.77_107.44,8.765,107.445,8.72,8.81,107.4,107.49
VN_8.77_107.53,8.765,107.535,8.72,8.81,107.49,107.58
VN_8.77_107.62,8.765,107.625,8.72,8.81,107.58,107.67
VN_8.77_107.72,8.765,107.715,8.72,8.81,107.67,107.76
VN_8.77_107.81,8.765,107.805,8.72,8.81,107.76,107.85
VN_8.77_107.89,8.765,107.895,8.72,8.81,107.85,107.94
VN_8.77_107.98,8.765,107.985,8.72,8.81,107.94,108.03
VN_8.77_108.08,8.765,108.075,8.72,8.81,108.03,108.12
VN_8.77_108.17,8.765,108.165,8.72,8.81,108.12,108.21
VN_8.77_108.25,8.765,108.255,8.72,8.81,108.21,108.3
VN_8.77_108.34,8.765,108.345,8.72,8.81,108.3,108.39
VN_8.77_108.44,8.765,108.435,8.72,8.81,108.39,108.48
VN_8.77_108.53,8.765,108.525,8.72,8.81,108.48,108.57
VN_8.77_108.61,8.765,108.615,8.72,8.81,108.57,108.66
VN_8.77_108.70,8.765,108.705,8.72,8.81,108.66,108.75
VN_8.77_108.80,8.765,108.795,8.72,8.81,108.75,108.84
VN_8.77_108.89,8.765,108.885,8.72,8.81,108.84,108.93
VN_8.77_108.97,8.765,108.975,8.72,8.81,108.93,109.02
VN_8.77_109.06,8.765,109.065,8.72,8.81,109.02,109.11
VN_8.77_109.16,8.765,109.155,8.72,8.81,109.11,109.2
VN_8.77_109.25,8.765,109.245,8.72,8.81,109.2,109.29
VN_8.77_109.33,8.765,109.335,8.72,8.81,109.29,109.38
VN_8.77_109.42,8.765,109.425,8.72,8.81,109.38,109.47
VN_8.77_109.52,8.765,109.515,8.72,8.81,109.47,109.56
VN_8.77_109.61,8.765,109.605,8.72,8.81,109.56,109.65
VN_8.77_109.69,8.765,109.695,8.72,8.81,109.65,109.74
VN_8.77_109.78,8.765,109.785,8.72,8.81,109.74,109.83
VN_8.77_109.88,8.765,109.875,8.72,8.81,109.83,109.92
VN_8.77_109.97,8.765,109.965,8.72,8.81,109.92,110.01
VN_8.86_102.05,8.855,102.045,8.81,8.9,102.0,102.09
VN_8.86_102.14,8.855,102.135,8.81,8.9,102.09,102.18
VN_8.86_102.22,8.855,102.225,8.81,8.9,102.18,102.27
VN_8.86_102.31,8.855,102.315,8.81,8.9,102.27,102.36
VN_8.86_102.41,8.855,102.405,8.81,8.9,102.36,102.45
VN_8.86_102.50,8.855,102.495,8.81,8.9,102.45,102.54
VN_8.86_102.58,8.855,102.585,8.81,8.9,102.54,102.63
VN_8.86_102.67,8.855,102.675,8.81,8.9,102.63,102.72
VN_8.86_102.77,8.855,102.765,8.81,8.9,102.72,102.81
VN_8.86_102.86,8.855,102.855,8.81,8.9,102.81,102.9
VN_8.86_102.94,8.855,102.945,8.81,8.9,102.9,102.99
VN_8.86_103.03,8.855,103.035,8.81,8.9,102.99,103.08
VN_8.86_103.12,8.855,103.125,8.81,8.9,103.08,103.17
VN_8.86_103.22,8.855,103.215,8.81,8.9,103.17,103.26
VN_8.86_103.31,8.855,103.305,8.81,8.9,103.26,103.35
VN_8.86_103.39,8.855,103.395,8.81,8.9,103.35,103.44
VN_8.86_103.48,8.855,103.485,8.81,8.9,103.44,103.53
VN_8.86_103.58,8.855,103.575,8.81,8.9,103.53,103.62
VN_8.86_103.67,8.855,103.665,8.81,8.9,103.62,103.71
VN_8.86_103.75,8.855,103.755,8.81,8.9,103.71,103.8
VN_8.86_103.84,8.855,103.845,8.81,8.9,103.8,103.89
VN_8.86_103.94,8.855,103.935,8.81,8.9,103.89,103.98
VN_8.86_104.03,8.855,104.025,8.81,8.9,103.98,104.07
VN_8.86_104.11,8.855,104.115,8.81,8.9,104.07,104.16
VN_8.86_104.20,8.855,104.205,8.81,8.9,104.16,104.25
VN_8.86_104.30,8.855,104.295,8.81,8.9,104.25,104.34
VN_8.86_104.39,8.855,104.385,8.81,8.9,104.34,104.43
VN_8.86_104.47,8.855,104.475,8.81,8.9,104.43,104.52
VN_8.86_104.56,8.855,104.565,8.81,8.9,104.52,104.61
VN_8.86_104.66,8.855,104.655,8.81,8.9,104.61,104.7
VN_8.86_104.75,8.855,104.745,8.81,8.9,104.7,104.79
VN_8.86_104.83,8.855,104.835,8.81,8.9,104.79,104.88
VN_8.86_104.92,8.855,104.925,8.81,8.9,104.88,104.97
VN_8.86_105.02,8.855,105.015,8.81,8.9,104.97,105.06
VN_8.86_105.11,8.855,105.105,8.81,8.9,105.06,105.15
VN_8.86_105.19,8.855,105.195,8.81,8.9,105.15,105.24
VN_8.86_105.28,8.855,105.285,8.81,8.9,105.24,105.33
VN_8.86_105.38,8.855,105.375,8.81,8.9,105.33,105.42
VN_8.86_105.47,8.855,105.465,8.81,8.9,105.42,105.51
VN_8.86_105.56,8.855,105.555,8.81,8.9,105.51,105.6
VN_8.86_105.64,8.855,105.645,8.81,8.9,105.6,105.69
VN_8.86_105.73,8.855,105.735,8.81,8.9,105.69,105.78
VN_8.86_105.83,8.855,105.825,8.81,8.9,105.78,105.87
VN_8.86_105.92,8.855,105.915,8.81,8.9,105.87,105.96
VN_8.86_106.00,8.855,106.005,8.81,8.9,105.96,106.05
VN_8.86_106.09,8.855,106.095,8.81,8.9,106.05,106.14
VN_8.86_106.19,8.855,106.185,8.81,8.9,106.14,106.23
VN_8.86_106.28,8.855,106.275,8.81,8.9,106.23,106.32
VN_8.86_106.36,8.855,106.365,8.81,8.9,106.32,106.41
VN_8.86_106.45,8.855,106.455,8.81,8.9,106.41,106.5
VN_8.86_106.55,8.855,106.545,8.81,8.9,106.5,106.59
VN_8.86_106.64,8.855,106.635,8.81,8.9,106.59,106.68
VN_8.86_106.72,8.855,106.725,8.81,8.9,106.68,106.77
